Date,Crypto,Valeur
2023-11-01 09:52:49,TEL,946.52
2023-11-01 09:52:49,OCEAN,516.23
2023-11-01 09:52:49,GALA,327.45
2023-11-01 09:52:49,USD,0.0
2023-11-01 09:52:49,ATOM,350.22
2023-11-01 09:52:49,ESX,617.998962
2023-11-01 10:04:02,XRP,3056.11
2023-11-01 10:04:02,ETH,3.18
2023-11-01 10:04:02,TEL,946.52
2023-11-01 10:04:02,OCEAN,516.23
2023-11-01 10:04:02,GALA,327.45
2023-11-01 10:04:02,USD,0.0
2023-11-01 10:04:02,ATOM,350.22
2023-11-01 10:04:02,ESX,617.998962
2023-11-01 17:38:24,XRP,3056.11
2023-11-01 17:38:24,ETH,3.18
2023-11-01 17:38:24,TEL,946.52
2023-11-01 17:38:24,OCEAN,516.23
2023-11-01 17:38:24,GALA,327.45
2023-11-01 17:38:24,USD,0.0
2023-11-01 17:38:24,ATOM,350.22
2023-11-01 17:38:24,ESX,617.998962
2023-11-01 17:38:26,XRP,3058.47
2023-11-01 17:38:26,ETH,3.19
2023-11-01 17:38:26,TEL,946.38
2023-11-01 17:38:26,OCEAN,517.15
2023-11-01 17:38:26,GALA,328.02
2023-11-01 17:38:26,USD,0.0
2023-11-01 17:38:26,ATOM,351.04
2023-11-01 17:38:26,ESX,617.998962
2023-11-01 17:38:48,XRP,3056.11
2023-11-01 17:38:48,ETH,3.18
2023-11-01 17:38:48,TEL,946.52
2023-11-01 17:38:48,OCEAN,516.23
2023-11-01 17:38:48,GALA,327.45
2023-11-01 17:38:48,USD,0.0
2023-11-01 17:38:48,ATOM,350.22
2023-11-01 17:38:48,ESX,617.998962
2023-11-01 18:05:10,XRP,3050.66
2023-11-01 18:05:10,ETH,3.17
2023-11-01 18:05:10,TEL,997.71
2023-11-01 18:05:10,OCEAN,525.18
2023-11-01 18:05:10,GALA,322.88
2023-11-01 18:05:10,USD,0.0
2023-11-01 18:05:10,ATOM,347.61
2023-11-01 18:05:10,ESX,617.998962
2023-11-01 18:06:04,XRP,3050.66
